User-ID;No-Of-Ratings;Age
244054;1;45.0
244057;1;34.0
244064;1;26.0
244066;1;32.0
244074;1;34.0
244080;1;18.0
244084;1;17.0
244095;1;34.0
244102;1;34.0
244104;1;34.0
244108;1;41.0
244109;1;34.0
244114;1;22.0
244116;1;34.0
244122;1;34.0
244125;1;27.0
244129;1;34.0
244135;1;19.0
244145;1;32.0
244150;1;34.0
244153;1;24.0
244154;1;34.0
244165;1;34.0
244170;1;54.0
244175;1;34.0
244180;1;34.0
244184;1;34.0
244186;1;31.0
244195;1;34.0
244202;1;21.0
244205;1;34.0
244206;1;23.0
244209;1;18.0
244211;1;34.0
244212;1;61.0
244215;1;49.0
244224;1;34.0
244230;1;25.0
244235;1;19.0
244241;1;30.0
244250;1;34.0
244254;1;49.0
244258;1;34.0
244260;1;58.0
244264;1;34.0
244266;1;28.0
244283;1;34.0
244288;1;61.0
244292;1;34.0
244294;1;34.0
244301;1;34.0
244304;1;18.0
244305;1;34.0
244310;1;34.0
244313;1;57.0
244317;1;46.0
244318;1;34.0
244321;1;16.0
244327;1;58.0
244329;1;34.0
244339;1;34.0
244340;1;34.0
244341;1;34.0
244347;1;33.0
244348;1;39.0
244351;1;34.0
244353;1;34.0
244357;1;34.0
244360;1;57.0
244362;1;34.0
244367;1;63.0
244378;1;34.0
244381;1;34.0
244383;1;30.0
244386;1;34.0
244389;1;60.0
244394;1;34.0
244395;1;34.0
244412;1;32.0
244414;1;34.0
244427;1;34.0
244429;1;47.0
244435;1;34.0
244441;1;34.0
244444;1;25.0
244450;1;17.0
244457;1;34.0
244479;1;15.0
244480;1;34.0
244482;1;18.0
244487;1;34.0
244495;1;34.0
244502;1;53.0
244514;1;34.0
244529;1;57.0
244532;1;13.0
244537;1;21.0
244540;1;41.0
244541;1;19.0
244561;1;28.0
244564;1;26.0
244569;1;21.0
244570;1;22.0
244571;1;34.0
244574;1;17.0
244580;1;26.0
244582;1;20.0
244584;1;34.0
244586;1;29.0
244595;1;34.0
244598;1;15.0
244600;1;34.0
244612;1;34.0
244614;1;34.0
244616;1;34.0
244629;1;26.0
244632;1;34.0
244635;1;31.0
244642;1;34.0
244646;1;35.0
244647;1;34.0
244659;1;34.0
244660;1;16.0
244664;1;34.0
244665;1;34.0
244673;1;34.0
244674;1;34.0
244675;1;23.0
244677;1;34.0
244682;1;22.0
244699;1;17.0
244703;1;34.0
244709;1;33.0
244724;1;34.0
244725;1;44.0
244728;1;21.0
244730;1;22.0
244737;1;34.0
244738;1;34.0
244745;1;34.0
244749;1;24.0
244750;1;34.0
244757;1;48.0
244763;1;34.0
244768;1;34.0
244769;1;19.0
244771;1;34.0
244774;1;34.0
244777;1;34.0
244778;1;20.0
244784;1;34.0
244786;1;34.0
244794;1;34.0
244796;1;16.0
244797;1;18.0
244799;1;17.0
244800;1;34.0
244809;1;14.0
244811;1;59.0
244817;1;30.0
244818;1;26.0
244834;1;22.0
244847;1;57.0
244849;1;30.0
244851;1;34.0
244854;1;34.0
244857;1;34.0
244861;1;34.0
244864;1;42.0
244865;1;34.0
244866;1;16.0
244871;1;34.0
244878;1;54.0
244880;1;34.0
244882;1;57.0
244883;1;13.0
244886;1;16.0
244888;1;37.0
244889;1;31.0
244894;1;19.0
244896;1;34.0
244900;1;34.0
244901;1;34.0
244903;1;41.0
244904;1;17.0
244905;1;18.0
244908;1;34.0
244913;1;42.0
244917;1;25.0
244919;1;35.0
244926;1;17.0
244932;1;34.0
244937;1;28.0
244940;1;34.0
244941;1;20.0
244943;1;34.0
244944;1;29.0
244948;1;34.0
244959;1;34.0
244963;1;51.0
244969;1;34.0
244970;1;30.0
244983;1;34.0
244984;1;34.0
244987;1;24.0
244989;1;37.0
244999;1;34.0
245000;1;41.0
245009;1;24.0
245020;1;34.0
245026;1;53.0
245039;1;21.0
245042;1;21.0
245045;1;50.0
245046;1;34.0
245048;1;24.0
245057;1;34.0
245062;1;34.0
245068;1;34.0
245069;1;34.0
245075;1;34.0
245092;1;16.0
245097;1;22.0
245099;1;42.0
245104;1;34.0
245109;1;15.0
245111;1;34.0
245118;1;34.0
245119;1;28.0
245123;1;34.0
245126;1;34.0
245127;1;21.0
245135;1;27.0
245144;1;34.0
245162;1;40.0
245165;1;34.0
245169;1;28.0
245173;1;34.0
245175;1;36.0
245176;1;63.0
245181;1;34.0
245185;1;34.0
245195;1;27.0
245197;1;23.0
245217;1;14.0
245219;1;34.0
245226;1;34.0
245237;1;42.0
245241;1;17.0
245245;1;55.0
245246;1;34.0
245249;1;38.0
245252;1;34.0
245253;1;26.0
245259;1;34.0
245276;1;26.0
245278;1;21.0
245284;1;34.0
245285;1;34.0
245288;1;26.0
245296;1;22.0
245298;1;35.0
245302;1;31.0
245323;1;34.0
245325;1;50.0
245333;1;34.0
245335;1;34.0
245338;1;34.0
245339;1;29.0
245363;1;15.0
245369;1;34.0
245376;1;34.0
245393;1;34.0
245397;1;34.0
245399;1;23.0
245402;1;57.0
245407;1;34.0
245408;1;30.0
245417;1;34.0
245431;1;25.0
245432;1;34.0
245436;1;38.0
245441;1;17.0
245443;1;34.0
245444;1;18.0
245450;1;34.0
245451;1;37.0
245455;1;34.0
245456;1;37.0
245463;1;52.0
245466;1;21.0
245467;1;34.0
245468;1;64.0
245475;1;34.0
245487;1;34.0
245489;1;34.0
245492;1;22.0
245516;1;40.0
245524;1;34.0
245526;1;14.0
245527;1;34.0
245533;1;34.0
245535;1;34.0
245537;1;34.0
245542;1;34.0
245544;1;34.0
245545;1;54.0
245557;1;35.0
245566;1;18.0
245575;1;42.0
245583;1;43.0
245589;1;43.0
245594;1;34.0
245598;1;58.0
245600;1;34.0
245601;1;34.0
245606;1;32.0
245610;1;50.0
245612;1;16.0
245618;1;29.0
245626;1;34.0
245630;1;22.0
245634;1;36.0
245638;1;58.0
245647;1;34.0
245661;1;35.0
245662;1;33.0
245663;1;26.0
245668;1;19.0
245671;1;34.0
245680;1;45.0
245691;1;34.0
245697;1;18.0
245699;1;34.0
245705;1;34.0
245718;1;39.0
245720;1;19.0
245726;1;34.0
245731;1;34.0
245736;1;34.0
245737;1;34.0
245741;1;31.0
245749;1;17.0
245755;1;34.0
245771;1;34.0
245772;1;15.0
245791;1;34.0
245794;1;49.0
245795;1;34.0
245799;1;25.0
245812;1;34.0
245816;1;34.0
245823;1;25.0
245825;1;29.0
245830;1;34.0
245833;1;34.0
245836;1;17.0
245841;1;32.0
245844;1;34.0
245849;1;17.0
245857;1;33.0
245858;1;34.0
245869;1;34.0
245870;1;34.0
245872;1;34.0
245875;1;44.0
245882;1;55.0
245889;1;32.0
245895;1;20.0
245896;1;34.0
245897;1;63.0
245909;1;32.0
245910;1;19.0
245911;1;50.0
245918;1;34.0
245929;1;34.0
245934;1;34.0
245938;1;48.0
245942;1;34.0
245944;1;26.0
245954;1;22.0
245958;1;23.0
245959;1;54.0
245982;1;34.0
245984;1;34.0
245986;1;34.0
245989;1;34.0
245992;1;34.0
245998;1;22.0
246007;1;34.0
246009;1;46.0
246014;1;34.0
246015;1;16.0
246020;1;20.0
246022;1;19.0
246028;1;34.0
246029;1;34.0
246030;1;18.0
246043;1;15.0
246048;1;19.0
246049;1;34.0
246051;1;34.0
246052;1;21.0
246054;1;32.0
246058;1;34.0
246069;1;49.0
246071;1;34.0
246072;1;34.0
246074;1;34.0
246078;1;47.0
246081;1;34.0
246082;1;34.0
246087;1;64.0
246096;1;34.0
246101;1;18.0
246124;1;22.0
246125;1;55.0
246132;1;34.0
246134;1;40.0
246135;1;34.0
246144;1;14.0
246157;1;34.0
246160;1;33.0
246167;1;37.0
246170;1;34.0
246179;1;34.0
246186;1;25.0
246202;1;26.0
246209;1;34.0
246211;1;22.0
246212;1;34.0
246215;1;34.0
246224;1;34.0
246237;1;29.0
246241;1;34.0
246248;1;35.0
246249;1;34.0
246257;1;33.0
246258;1;20.0
246263;1;20.0
246271;1;42.0
246275;1;24.0
246282;1;30.0
246293;1;34.0
246295;1;34.0
246299;1;41.0
246302;1;34.0
246307;1;34.0
246317;1;34.0
246319;1;34.0
246320;1;30.0
246321;1;34.0
246324;1;34.0
246326;1;47.0
246331;1;26.0
246343;1;34.0
246344;1;43.0
246349;1;34.0
246350;1;34.0
246352;1;29.0
246358;1;25.0
246366;1;34.0
246373;1;34.0
246376;1;34.0
246377;1;32.0
246380;1;34.0
246390;1;34.0
246391;1;34.0
246393;1;34.0
246394;1;42.0
246396;1;30.0
246398;1;34.0
246399;1;19.0
246409;1;25.0
246410;1;34.0
246418;1;34.0
246420;1;34.0
246429;1;45.0
246435;1;34.0
246440;1;28.0
246452;1;41.0
246456;1;47.0
246457;1;34.0
246459;1;34.0
246462;1;34.0
246464;1;38.0
246465;1;34.0
246469;1;58.0
246471;1;2.0
246474;1;34.0
246480;1;34.0
246490;1;34.0
246497;1;34.0
246502;1;28.0
246508;1;34.0
246516;1;38.0
246520;1;1.0
246522;1;14.0
246532;1;39.0
246534;1;34.0
246535;1;41.0
246550;1;38.0
246560;1;34.0
246565;1;34.0
246566;1;25.0
246578;1;42.0
246579;1;22.0
246580;1;34.0
246581;1;54.0
246587;1;35.0
246589;1;23.0
246590;1;20.0
246591;1;34.0
246598;1;54.0
246610;1;33.0
246612;1;36.0
246620;1;15.0
246624;1;39.0
246625;1;55.0
246631;1;34.0
246632;1;34.0
246639;1;58.0
246643;1;31.0
246645;1;34.0
246649;1;52.0
246666;1;28.0
246679;1;39.0
246682;1;34.0
246696;1;41.0
246706;1;31.0
246709;1;23.0
246710;1;13.0
246713;1;27.0
246720;1;61.0
246735;1;23.0
246745;1;21.0
246747;1;30.0
246750;1;37.0
246753;1;34.0
246758;1;34.0
246760;1;34.0
246768;1;34.0
246771;1;34.0
246775;1;34.0
246779;1;34.0
246802;1;34.0
246806;1;30.0
246824;1;14.0
246825;1;34.0
246828;1;34.0
246837;1;34.0
246838;1;34.0
246840;1;34.0
246843;1;33.0
246854;1;34.0
246856;1;33.0
246887;1;45.0
246890;1;40.0
246895;1;34.0
246898;1;30.0
246899;1;34.0
246905;1;34.0
246913;1;34.0
246914;1;34.0
246918;1;35.0
246923;1;24.0
246924;1;34.0
246929;1;36.0
246932;1;34.0
246944;1;34.0
246954;1;29.0
246955;1;34.0
246958;1;34.0
246960;1;34.0
246963;1;34.0
246967;1;34.0
246968;1;34.0
246969;1;31.0
246978;1;57.0
246979;1;35.0
246984;1;59.0
246985;1;32.0
246986;1;34.0
246987;1;34.0
246989;1;34.0
246993;1;34.0
247000;1;34.0
247014;1;29.0
247015;1;36.0
247016;1;34.0
247018;1;34.0
247020;1;28.0
247021;1;24.0
247024;1;47.0
247027;1;48.0
247028;1;27.0
247033;1;34.0
247034;1;51.0
247038;1;32.0
247040;1;50.0
247045;1;34.0
247051;1;34.0
247053;1;33.0
247063;1;34.0
247064;1;30.0
247065;1;34.0
247066;1;44.0
247068;1;34.0
247088;1;34.0
247090;1;38.0
247091;1;46.0
247096;1;15.0
247098;1;10.0
247102;1;34.0
247103;1;41.0
247114;1;34.0
247122;1;26.0
247123;1;25.0
247124;1;29.0
247130;1;15.0
247133;1;34.0
247135;1;34.0
247136;1;59.0
247137;1;34.0
247146;1;34.0
247152;1;51.0
247155;1;39.0
247159;1;23.0
247161;1;34.0
247168;1;34.0
247175;1;34.0
247180;1;33.0
247182;1;34.0
247183;1;26.0
247186;1;33.0
247189;1;15.0
247193;1;30.0
247197;1;34.0
247199;1;34.0
247206;1;34.0
247208;1;34.0
247210;1;34.0
247212;1;21.0
247245;1;34.0
247248;1;27.0
247249;1;34.0
247252;1;34.0
247268;1;34.0
247269;1;34.0
247271;1;23.0
247272;1;24.0
247273;1;49.0
247287;1;22.0
247289;1;34.0
247292;1;34.0
247293;1;34.0
247295;1;34.0
247297;1;44.0
247305;1;34.0
247306;1;45.0
247310;1;34.0
247315;1;56.0
247316;1;34.0
247320;1;32.0
247322;1;36.0
247327;1;25.0
247328;1;34.0
247332;1;34.0
247335;1;25.0
247336;1;20.0
247344;1;34.0
247348;1;34.0
247349;1;34.0
247350;1;34.0
247357;1;34.0
247358;1;34.0
247367;1;34.0
247379;1;34.0
247388;1;27.0
247391;1;27.0
247404;1;27.0
247414;1;34.0
247420;1;34.0
247424;1;34.0
247437;1;34.0
247439;1;34.0
247442;1;50.0
247449;1;34.0
247452;1;13.0
247470;1;23.0
247471;1;34.0
247474;1;34.0
247475;1;23.0
247476;1;34.0
247479;1;40.0
247482;1;34.0
247488;1;25.0
247492;1;34.0
247498;1;34.0
247500;1;20.0
247511;1;29.0
247527;1;34.0
247531;1;16.0
247543;1;31.0
247544;1;27.0
247565;1;34.0
247571;1;34.0
247574;1;25.0
247575;1;38.0
247577;1;34.0
247578;1;34.0
247586;1;29.0
247588;1;41.0
247591;1;34.0
247593;1;42.0
247602;1;34.0
247603;1;5.0
247604;1;58.0
247606;1;19.0
247610;1;22.0
247611;1;34.0
247614;1;34.0
247621;1;34.0
247624;1;26.0
247630;1;34.0
247641;1;34.0
247643;1;52.0
247650;1;38.0
247652;1;34.0
247656;1;20.0
247657;1;25.0
247662;1;29.0
247681;1;34.0
247683;1;34.0
247688;1;14.0
247691;1;63.0
247693;1;34.0
247696;1;59.0
247699;1;34.0
247704;1;34.0
247709;1;34.0
247711;1;46.0
247721;1;27.0
247731;1;63.0
247740;1;43.0
247744;1;55.0
247745;1;34.0
247748;1;34.0
247749;1;29.0
247750;1;34.0
247754;1;34.0
247758;1;34.0
247762;1;20.0
247784;1;43.0
247786;1;34.0
247787;1;34.0
247789;1;34.0
247791;1;39.0
247792;1;23.0
247793;1;34.0
247796;1;32.0
247804;1;15.0
247807;1;15.0
247813;1;34.0
247818;1;58.0
247830;1;37.0
247835;1;30.0
247837;1;34.0
247843;1;20.0
247847;1;19.0
247849;1;34.0
247856;1;34.0
247864;1;34.0
247880;1;41.0
247881;1;29.0
247892;1;16.0
247896;1;24.0
247898;1;34.0
247901;1;41.0
247902;1;62.0
247904;1;57.0
247905;1;34.0
247907;1;34.0
247920;1;34.0
247921;1;34.0
247926;1;44.0
247933;1;30.0
247944;1;40.0
247948;1;60.0
247951;1;46.0
247952;1;41.0
247954;1;24.0
247976;1;24.0
247984;1;34.0
247986;1;34.0
247988;1;41.0
247989;1;34.0
247992;1;34.0
247997;1;20.0
248000;1;34.0
248001;1;34.0
248006;1;34.0
248007;1;35.0
248008;1;44.0
248011;1;34.0
248015;1;34.0
248020;1;34.0
248022;1;34.0
248024;1;34.0
248026;1;48.0
248031;1;49.0
248036;1;30.0
248040;1;55.0
248044;1;40.0
248047;1;24.0
248054;1;34.0
248062;1;45.0
248063;1;34.0
248067;1;42.0
248068;1;53.0
248070;1;34.0
248071;1;56.0
248076;1;35.0
248080;1;34.0
248083;1;24.0
248086;1;58.0
248091;1;31.0
248095;1;45.0
248097;1;28.0
248100;1;45.0
248101;1;51.0
248102;1;34.0
248107;1;47.0
248110;1;34.0
248125;1;23.0
248127;1;39.0
248139;1;8.0
248144;1;23.0
248151;1;45.0
248153;1;45.0
248154;1;34.0
248160;1;34.0
248164;1;32.0
248166;1;34.0
248169;1;34.0
248172;1;62.0
248174;1;31.0
248176;1;34.0
248179;1;31.0
248180;1;34.0
248182;1;34.0
248185;1;34.0
248188;1;34.0
248193;1;36.0
248194;1;42.0
248196;1;34.0
248197;1;34.0
248198;1;22.0
248199;1;34.0
248202;1;34.0
248203;1;53.0
248204;1;34.0
248211;1;34.0
248214;1;34.0
248216;1;15.0
248218;1;19.0
248223;1;54.0
248225;1;26.0
248231;1;34.0
248242;1;34.0
248244;1;34.0
248245;1;27.0
248246;1;36.0
248247;1;34.0
248249;1;34.0
248253;1;30.0
248254;1;34.0
248256;1;28.0
248257;1;34.0
248258;1;34.0
248269;1;23.0
248273;1;34.0
248275;1;19.0
248276;1;26.0
248282;1;23.0
248291;1;40.0
248293;1;34.0
248295;1;34.0
248297;1;12.0
248309;1;34.0
248310;1;16.0
248316;1;14.0
248317;1;67.0
248322;1;22.0
248324;1;34.0
248337;1;39.0
248350;1;34.0
248358;1;34.0
248360;1;34.0
248361;1;34.0
248362;1;41.0
248372;1;44.0
248375;1;61.0
248381;1;34.0
248384;1;34.0
248387;1;33.0
248388;1;38.0
248390;1;34.0
248399;1;34.0
248401;1;34.0
248402;1;46.0
248405;1;34.0
248407;1;34.0
248415;1;34.0
248420;1;35.0
248424;1;34.0
248430;1;42.0
248436;1;59.0
248439;1;18.0
248442;1;22.0
248445;1;34.0
248454;1;21.0
248459;1;34.0
248460;1;18.0
248462;1;34.0
248469;1;34.0
248473;1;34.0
248484;1;54.0
248487;1;34.0
248493;1;34.0
248494;1;26.0
248495;1;42.0
248497;1;34.0
248501;1;34.0
248502;1;34.0
248504;1;34.0
248505;1;34.0
248508;1;34.0
248509;1;21.0
248517;1;23.0
248525;1;39.0
248530;1;20.0
248546;1;33.0
248559;1;61.0
248560;1;27.0
248561;1;27.0
248563;1;13.0
248573;1;37.0
248588;1;34.0
248594;1;34.0
248595;1;41.0
248602;1;37.0
248614;1;34.0
248622;1;34.0
248626;1;40.0
248633;1;34.0
248635;1;45.0
248637;1;38.0
248639;1;50.0
248640;1;34.0
248643;1;46.0
248645;1;53.0
248649;1;37.0
248650;1;24.0
248653;1;49.0
248666;1;34.0
248668;1;34.0
248671;1;48.0
248672;1;34.0
248677;1;33.0
248678;1;52.0
248680;1;34.0
248681;1;34.0
248689;1;34.0
248698;1;34.0
248701;1;34.0
248707;1;34.0
248713;1;34.0
248724;1;35.0
248725;1;48.0
248733;1;34.0
248739;1;35.0
248744;1;39.0
248765;1;34.0
248771;1;34.0
248783;1;34.0
248784;1;15.0
248785;1;34.0
248792;1;32.0
248793;1;43.0
248795;1;34.0
248798;1;33.0
248802;1;24.0
248811;1;34.0
248813;1;34.0
248816;1;17.0
248824;1;66.0
248826;1;34.0
248828;1;54.0
248847;1;36.0
248857;1;34.0
248863;1;34.0
248868;1;14.0
248871;1;43.0
248880;1;34.0
248883;1;34.0
248886;1;21.0
248888;1;21.0
248894;1;34.0
248899;1;34.0
248905;1;26.0
248906;1;34.0
248909;1;34.0
248923;1;28.0
248931;1;20.0
248932;1;34.0
248942;1;16.0
248943;1;34.0
248950;1;37.0
248956;1;34.0
248957;1;21.0
248959;1;16.0
248962;1;34.0
248964;1;22.0
248966;1;34.0
248970;1;22.0
248974;1;34.0
248975;1;34.0
248979;1;34.0
248980;1;33.0
248981;1;23.0
248985;1;19.0
248989;1;61.0
248990;1;38.0
248996;1;34.0
248997;1;50.0
249000;1;38.0
249006;1;34.0
249008;1;23.0
249018;1;34.0
249019;1;20.0
249029;1;26.0
249046;1;34.0
249056;1;34.0
249072;1;32.0
249077;1;34.0
249079;1;34.0
249083;1;1.0
249092;1;47.0
249095;1;50.0
249108;1;40.0
249114;1;34.0
249121;1;34.0
249137;1;18.0
249141;1;34.0
249148;1;49.0
249154;1;12.0
249164;1;25.0
249167;1;34.0
249174;1;34.0
249181;1;23.0
249185;1;34.0
249191;1;17.0
249197;1;18.0
249198;1;17.0
249200;1;36.0
249206;1;44.0
249207;1;47.0
249209;1;34.0
249214;1;34.0
249225;1;34.0
249227;1;34.0
249228;1;33.0
249232;1;39.0
249234;1;45.0
249238;1;34.0
249240;1;24.0
249242;1;24.0
249244;1;34.0
249248;1;34.0
249252;1;67.0
249257;1;34.0
249259;1;34.0
249261;1;40.0
249262;1;34.0
249269;1;34.0
249272;1;37.0
249276;1;34.0
249286;1;34.0
249288;1;28.0
249306;1;34.0
249309;1;34.0
249310;1;34.0
249312;1;34.0
249315;1;34.0
249317;1;42.0
249325;1;53.0
249329;1;26.0
249331;1;42.0
249339;1;38.0
249342;1;34.0
249355;1;34.0
249363;1;34.0
249372;1;30.0
249375;1;34.0
249380;1;34.0
249383;1;14.0
249396;1;44.0
249399;1;34.0
249410;1;34.0
249411;1;34.0
249415;1;15.0
249419;1;37.0
249424;1;21.0
249427;1;27.0
249429;1;41.0
249432;1;48.0
249449;1;43.0
249450;1;31.0
249453;1;32.0
249462;1;10.0
249464;1;34.0
249469;1;36.0
249473;1;34.0
249474;1;34.0
249477;1;25.0
249482;1;39.0
249487;1;33.0
249488;1;43.0
249492;1;15.0
249493;1;34.0
249495;1;37.0
249498;1;34.0
249510;1;34.0
249512;1;27.0
249514;1;34.0
249518;1;34.0
249524;1;52.0
249527;1;16.0
249531;1;34.0
249532;1;36.0
249539;1;34.0
249543;1;34.0
249551;1;51.0
249554;1;30.0
249559;1;60.0
249563;1;34.0
249565;1;57.0
249568;1;27.0
249573;1;43.0
249574;1;34.0
249579;1;34.0
249584;1;34.0
249586;1;34.0
249592;1;34.0
249594;1;34.0
249602;1;34.0
249605;1;34.0
249606;1;34.0
249611;1;29.0
249616;1;59.0
249624;1;59.0
249626;1;28.0
249629;1;34.0
249630;1;34.0
249637;1;26.0
249638;1;36.0
249641;1;45.0
249643;1;34.0
249648;1;34.0
249653;1;35.0
249656;1;34.0
249662;1;43.0
249664;1;34.0
249678;1;55.0
249692;1;20.0
249697;1;18.0
249700;1;34.0
249702;1;41.0
249708;1;29.0
249710;1;34.0
249718;1;46.0
249721;1;52.0
249722;1;63.0
249725;1;34.0
249730;1;34.0
249734;1;34.0
249735;1;42.0
249738;1;34.0
249754;1;34.0
249756;1;30.0
249764;1;34.0
249765;1;48.0
249766;1;34.0
249770;1;39.0
249773;1;33.0
249776;1;34.0
249789;1;12.0
249795;1;45.0
249799;1;60.0
249801;1;34.0
249802;1;26.0
249805;1;25.0
249806;1;34.0
249810;1;23.0
249811;1;23.0
249821;1;34.0
249828;1;34.0
249846;1;34.0
249854;1;20.0
249861;1;22.0
249870;1;30.0
249878;1;35.0
249887;1;34.0
249895;1;34.0
249900;1;34.0
249914;1;34.0
249922;1;34.0
249928;1;34.0
249930;1;34.0
249931;1;19.0
249932;1;34.0
249935;1;17.0
249936;1;34.0
249937;1;34.0
249946;1;23.0
249954;1;34.0
249957;1;43.0
249966;1;41.0
249968;1;34.0
249978;1;16.0
249982;1;59.0
249984;1;34.0
249988;1;18.0
249990;1;36.0
249995;1;34.0
249996;1;34.0
249997;1;34.0
250007;1;35.0
250012;1;37.0
250013;1;41.0
250023;1;21.0
250032;1;34.0
250048;1;25.0
250051;1;34.0
250060;1;36.0
250065;1;61.0
250067;1;19.0
250068;1;34.0
250070;1;34.0
250079;1;60.0
250094;1;19.0
250096;1;34.0
250103;1;34.0
250106;1;49.0
250107;1;34.0
250111;1;42.0
250115;1;46.0
250116;1;19.0
250120;1;17.0
250121;1;34.0
250125;1;18.0
250126;1;13.0
250130;1;15.0
250151;1;34.0
250161;1;34.0
250162;1;42.0
250164;1;62.0
250175;1;34.0
250176;1;24.0
250183;1;37.0
250187;1;28.0
250193;1;16.0
250195;1;33.0
250197;1;34.0
250201;1;33.0
250203;1;37.0
250207;1;34.0
250208;1;26.0
250214;1;39.0
250225;1;19.0
250229;1;32.0
250231;1;17.0
250234;1;34.0
250236;1;14.0
250245;1;34.0
250246;1;19.0
250248;1;34.0
250254;1;34.0
250256;1;16.0
250259;1;18.0
250263;1;34.0
250264;1;34.0
250266;1;34.0
250267;1;34.0
250269;1;25.0
250273;1;27.0
250276;1;42.0
250278;1;20.0
250279;1;34.0
250281;1;28.0
250285;1;34.0
250288;1;53.0
250292;1;36.0
250293;1;25.0
250295;1;34.0
250309;1;23.0
250311;1;34.0
250312;1;44.0
250315;1;16.0
250318;1;34.0
250321;1;34.0
250328;1;21.0
250331;1;47.0
250336;1;45.0
250337;1;34.0
250338;1;35.0
250347;1;61.0
250348;1;34.0
250357;1;34.0
250362;1;35.0
250370;1;34.0
250371;1;25.0
250376;1;33.0
250386;1;34.0
250387;1;34.0
250395;1;34.0
250397;1;21.0
250400;1;34.0
250402;1;17.0
250412;1;34.0
250414;1;34.0
250424;1;16.0
250425;1;34.0
250427;1;43.0
250428;1;34.0
250431;1;34.0
250432;1;52.0
250434;1;26.0
250442;1;60.0
250447;1;38.0
250449;1;34.0
250450;1;77.0
250451;1;26.0
250452;1;34.0
250462;1;42.0
250471;1;34.0
250472;1;49.0
250479;1;24.0
250482;1;22.0
250485;1;34.0
250487;1;24.0
250492;1;34.0
250495;1;34.0
250503;1;22.0
250505;1;50.0
250507;1;34.0
250508;1;57.0
250509;1;18.0
250511;1;26.0
250513;1;47.0
250514;1;78.0
250526;1;34.0
250530;1;34.0
250531;1;35.0
250539;1;21.0
250546;1;39.0
250547;1;34.0
250551;1;34.0
250553;1;34.0
250559;1;34.0
250560;1;34.0
250564;1;52.0
250567;1;14.0
250571;1;34.0
250572;1;22.0
250574;1;52.0
250578;1;34.0
250582;1;56.0
250585;1;27.0
250593;1;34.0
250602;1;34.0
250607;1;18.0
250610;1;20.0
250614;1;34.0
250622;1;34.0
250629;1;22.0
250631;1;34.0
250632;1;18.0
250639;1;37.0
250644;1;34.0
250646;1;34.0
250650;1;13.0
250652;1;25.0
250657;1;34.0
250666;1;60.0
250667;1;40.0
250671;1;40.0
250679;1;23.0
250687;1;27.0
250692;1;34.0
250697;1;34.0
250707;1;23.0
250710;1;41.0
250711;1;44.0
250720;1;34.0
250722;1;34.0
250724;1;17.0
250731;1;34.0
250736;1;17.0
250738;1;37.0
250746;1;26.0
250748;1;34.0
250751;1;31.0
250757;1;34.0
250758;1;34.0
250760;1;42.0
250761;1;34.0
250766;1;63.0
250768;1;34.0
250771;1;34.0
250778;1;38.0
250779;1;34.0
250786;1;20.0
250788;1;22.0
250804;1;34.0
250812;1;20.0
250817;1;39.0
250820;1;17.0
250825;1;34.0
250830;1;56.0
250834;1;12.0
250835;1;14.0
250836;1;28.0
250845;1;34.0
250847;1;20.0
250848;1;34.0
250855;1;42.0
250861;1;34.0
250863;1;32.0
250867;1;34.0
250870;1;34.0
250877;1;34.0
250885;1;23.0
250894;1;30.0
250901;1;34.0
250903;1;82.0
250905;1;34.0
250906;1;46.0
250907;1;48.0
250916;1;34.0
250919;1;59.0
250920;1;18.0
250924;1;36.0
250929;1;34.0
250931;1;24.0
250932;1;27.0
250940;1;25.0
250947;1;47.0
250954;1;34.0
250956;1;58.0
250965;1;34.0
250967;1;40.0
250977;1;34.0
250981;1;34.0
250985;1;26.0
250992;1;34.0
250996;1;34.0
251004;1;43.0
251013;1;34.0
251015;1;34.0
251016;1;34.0
251017;1;35.0
251020;1;20.0
251026;1;34.0
251027;1;34.0
251030;1;34.0
251034;1;37.0
251035;1;34.0
251038;1;28.0
251039;1;34.0
251041;1;45.0
251043;1;34.0
251047;1;28.0
251048;1;35.0
251056;1;41.0
251057;1;34.0
251059;1;34.0
251063;1;27.0
251065;1;21.0
251067;1;34.0
251070;1;39.0
251073;1;34.0
251074;1;34.0
251083;1;30.0
251101;1;34.0
251103;1;57.0
251107;1;59.0
251109;1;34.0
251110;1;34.0
251117;1;17.0
251118;1;21.0
251127;1;19.0
251132;1;26.0
251133;1;34.0
251143;1;34.0
251144;1;16.0
251154;1;34.0
251163;1;34.0
251165;1;34.0
251172;1;34.0
251176;1;34.0
251178;1;35.0
251186;1;44.0
251187;1;24.0
251200;1;56.0
251206;1;27.0
251214;1;38.0
251215;1;34.0
251216;1;33.0
251219;1;34.0
251230;1;34.0
251231;1;50.0
251235;1;34.0
251236;1;23.0
251241;1;40.0
251249;1;39.0
251250;1;34.0
251259;1;58.0
251264;1;41.0
251266;1;53.0
251269;1;34.0
251274;1;34.0
251277;1;34.0
251285;1;38.0
251286;1;21.0
251287;1;40.0
251290;1;34.0
251297;1;34.0
251305;1;34.0
251307;1;34.0
251308;1;34.0
251310;1;27.0
251318;1;26.0
251322;1;21.0
251326;1;34.0
251329;1;39.0
251330;1;27.0
251331;1;34.0
251332;1;34.0
251333;1;54.0
251334;1;44.0
251345;1;34.0
